INIT: 0x565db8 0x573bb4
guard: 0x565db8 1 PC 0x427309 in main /home/theta-lin/ctchecker_persist/mbedtls3.2.1/main.c:7
guard: 0x566924 2dc PC 0x435ad0 in mbedtls_mpi_mul_int /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1472:21
guard: 0x566928 2dd PC 0x435b0e in mbedtls_mpi_mul_int /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1473:9
guard: 0x566924 2dc PC 0x435ad0 in mbedtls_mpi_mul_int /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1472:21
guard: 0x566928 2dd PC 0x435b0e in mbedtls_mpi_mul_int /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1473:9
guard: 0x566924 2dc PC 0x435ad0 in mbedtls_mpi_mul_int /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1472:21
guard: 0x566928 2dd PC 0x435b0e in mbedtls_mpi_mul_int /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1473:9
guard: 0x566924 2dc PC 0x435ad0 in mbedtls_mpi_mul_int /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1472:21
guard: 0x5667ac 27e PC 0x4345de in mbedtls_mpi_grow /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:119
guard: 0x5667b4 280 PC 0x434645 in mbedtls_mpi_grow /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:126:9
guard: 0x5667f0 28f PC 0x43499e in mbedtls_mpi_copy /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:218
guard: 0x5667f4 290 PC 0x4349e5 in mbedtls_mpi_copy /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:225:9
guard: 0x56693c 2e2 PC 0x435c04 in mbedtls_mpi_mul_int /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1494:27
guard: 0x566c68 3ad PC 0x438c9c in mbedtls_mpi_core_mla /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1376
guard: 0x566c70 3af PC 0x4391f5 in mbedtls_mpi_core_mla /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1392:9
guard: 0x566c70 3af PC 0x4391f5 in mbedtls_mpi_core_mla /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1392:9
guard: 0x566c74 3b0 PC 0x4392f6 in mbedtls_mpi_core_mla /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1399:15
guard: 0x566c74 3b0 PC 0x4392f6 in mbedtls_mpi_core_mla /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1399:15
guard: 0x566c74 3b0 PC 0x4392f6 in mbedtls_mpi_core_mla /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1399:15
guard: 0x566c78 3b1 PC 0x439341 in mbedtls_mpi_core_mla /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1402:13
guard: 0x566b38 361 PC 0x437ace in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1071
guard: 0x566b44 364 PC 0x437b67 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1076:28
guard: 0x566b44 364 PC 0x437b67 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1076:28
guard: 0x566b40 363 PC 0x437b4a in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1078:13
guard: 0x566b4c 366 PC 0x437bd5 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1082:13
guard: 0x566b54 368 PC 0x437c21 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1084:16
guard: 0x566b6c 36e PC 0x437d0d in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1090:9
guard: 0x566b78 371 PC 0x437d76 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1091:9
guard: 0x566b84 374 PC 0x437e3a in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1096:50
guard: 0x56691c 2da PC 0x435a62 in mbedtls_mpi_mul_int /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1467
guard: 0x566924 2dc PC 0x435ad0 in mbedtls_mpi_mul_int /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1472:21
guard: 0x566928 2dd PC 0x435b0e in mbedtls_mpi_mul_int /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1473:9
guard: 0x566924 2dc PC 0x435ad0 in mbedtls_mpi_mul_int /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1472:21
guard: 0x566928 2dd PC 0x435b0e in mbedtls_mpi_mul_int /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1473:9
guard: 0x566924 2dc PC 0x435ad0 in mbedtls_mpi_mul_int /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1472:21
guard: 0x5667ac 27e PC 0x4345de in mbedtls_mpi_grow /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:119
guard: 0x5667b4 280 PC 0x434645 in mbedtls_mpi_grow /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:126:9
guard: 0x5667f0 28f PC 0x43499e in mbedtls_mpi_copy /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:218
guard: 0x566808 295 PC 0x434ae5 in mbedtls_mpi_copy /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:237:32
guard: 0x566808 295 PC 0x434ae5 in mbedtls_mpi_copy /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:237:32
guard: 0x566800 293 PC 0x434a99 in mbedtls_mpi_copy /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:237:5
guard: 0x566814 298 PC 0x434b86 in mbedtls_mpi_copy /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:250:17
guard: 0x56693c 2e2 PC 0x435c04 in mbedtls_mpi_mul_int /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1494:27
guard: 0x566c68 3ad PC 0x438c9c in mbedtls_mpi_core_mla /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1376
guard: 0x566c70 3af PC 0x4391f5 in mbedtls_mpi_core_mla /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1392:9
guard: 0x566c74 3b0 PC 0x4392f6 in mbedtls_mpi_core_mla /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1399:15
guard: 0x566c74 3b0 PC 0x4392f6 in mbedtls_mpi_core_mla /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1399:15
guard: 0x566c74 3b0 PC 0x4392f6 in mbedtls_mpi_core_mla /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1399:15
guard: 0x566c74 3b0 PC 0x4392f6 in mbedtls_mpi_core_mla /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1399:15
guard: 0x566c78 3b1 PC 0x439341 in mbedtls_mpi_core_mla /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1402:13
guard: 0x566a9c 33a PC 0x4371fe in mbedtls_mpi_shift_l /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:944
guard: 0x566870 2af PC 0x43516a in mbedtls_mpi_bitlen /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:377
guard: 0x566880 2b3 PC 0x43521b in mbedtls_mpi_bitlen /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:383:32
guard: 0x566880 2b3 PC 0x43521b in mbedtls_mpi_bitlen /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:383:32
guard: 0x566880 2b3 PC 0x43521b in mbedtls_mpi_bitlen /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:383:32
guard: 0x56687c 2b2 PC 0x4351fe in mbedtls_mpi_bitlen /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:385:13
guard: 0x566884 2b4 PC 0x43528a in mbedtls_clz /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:359
guard: 0x566890 2b7 PC 0x435314 in mbedtls_clz /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:363:27
guard: 0x566890 2b7 PC 0x435314 in mbedtls_clz /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:363:27
guard: 0x566890 2b7 PC 0x435314 in mbedtls_clz /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:363:27
guard: 0x56688c 2b6 PC 0x4352f0 in mbedtls_clz /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:365:24
guard: 0x566aa0 33b PC 0x437274 in mbedtls_mpi_shift_l /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:955:9
guard: 0x566aac 33e PC 0x437309 in mbedtls_mpi_shift_l /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:963:9
guard: 0x566abc 342 PC 0x4373f5 in mbedtls_mpi_shift_l /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:975:9
guard: 0x566c40 3a3 PC 0x4389e2 in mbedtls_mpi_sub_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1306
guard: 0x566af8 351 PC 0x4377be in mbedtls_mpi_cmp_abs /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1039
guard: 0x566b04 354 PC 0x437857 in mbedtls_mpi_cmp_abs /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1044:28
guard: 0x566b00 353 PC 0x43783a in mbedtls_mpi_cmp_abs /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1046:13
guard: 0x566b10 357 PC 0x4378e2 in mbedtls_mpi_cmp_abs /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1048:28
guard: 0x566b10 357 PC 0x4378e2 in mbedtls_mpi_cmp_abs /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1048:28
guard: 0x566b10 357 PC 0x4378e2 in mbedtls_mpi_cmp_abs /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1048:28
guard: 0x566b0c 356 PC 0x4378c5 in mbedtls_mpi_cmp_abs /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1050:13
guard: 0x566b14 358 PC 0x437911 in mbedtls_mpi_cmp_abs /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1052:16
guard: 0x566b28 35d PC 0x437a03 in mbedtls_mpi_cmp_abs /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1060:41
guard: 0x566bd8 389 PC 0x438352 in mbedtls_mpi_sub_abs /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1216
guard: 0x566be4 38c PC 0x438404 in mbedtls_mpi_sub_abs /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1224:28
guard: 0x566be4 38c PC 0x438404 in mbedtls_mpi_sub_abs /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1224:28
guard: 0x566be4 38c PC 0x438404 in mbedtls_mpi_sub_abs /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1224:28
guard: 0x566be0 38b PC 0x4383e7 in mbedtls_mpi_sub_abs /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1226:13
guard: 0x5667ac 27e PC 0x4345de in mbedtls_mpi_grow /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:119
guard: 0x5667b4 280 PC 0x434645 in mbedtls_mpi_grow /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:126:9
guard: 0x566bf4 390 PC 0x4384c2 in mbedtls_mpi_sub_abs /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1240:17
guard: 0x566bf8 391 PC 0x438526 in mbedtls_mpi_sub_abs /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1241:9
guard: 0x566c18 399 PC 0x438706 in mpi_sub_hlp /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1199
guard: 0x566c1c 39a PC 0x4387c7 in mpi_sub_hlp /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1203:25
guard: 0x566c1c 39a PC 0x4387c7 in mpi_sub_hlp /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1203:25
guard: 0x566c20 39b PC 0x4387eb in mpi_sub_hlp /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1209:13
guard: 0x566c00 393 PC 0x4385b3 in mbedtls_mpi_sub_abs /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1245:9
guard: 0x566c48 3a5 PC 0x438a9a in mbedtls_mpi_sub_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1318:21
guard: 0x566b90 377 PC 0x437ebe in mbedtls_mpi_cmp_int /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1106
guard: 0x566b98 379 PC 0x437f13 in mbedtls_mpi_cmp_int /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1111:28
guard: 0x566b38 361 PC 0x437ace in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1071
guard: 0x566b44 364 PC 0x437b67 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1076:28
guard: 0x566b44 364 PC 0x437b67 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1076:28
guard: 0x566b40 363 PC 0x437b4a in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1078:13
guard: 0x566b50 367 PC 0x437bf2 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1080:28
guard: 0x566b48 365 PC 0x437ba2 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1080:5
guard: 0x566b54 368 PC 0x437c21 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1084:16
guard: 0x566b60 36b PC 0x437c89 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1087:26
guard: 0x566d60 3eb PC 0x43a130 in mbedtls_mpi_div_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1690:13
guard: 0x566d74 3f0 PC 0x43a257 in mbedtls_mpi_div_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1660:26
guard: 0x566d78 3f1 PC 0x43a289 in mbedtls_mpi_div_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1699:9
guard: 0x566ac8 345 PC 0x4374de in mbedtls_mpi_shift_r /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:995
guard: 0x566ad0 347 PC 0x437562 in mbedtls_mpi_shift_r /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1003:35
guard: 0x566adc 34a PC 0x4375d0 in mbedtls_mpi_shift_r /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1009:9
guard: 0x566af0 34f PC 0x43775c in mbedtls_mpi_shift_r /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1023:32
guard: 0x566af0 34f PC 0x43775c in mbedtls_mpi_shift_r /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1023:32
guard: 0x566af0 34f PC 0x43775c in mbedtls_mpi_shift_r /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1023:32
guard: 0x566af4 350 PC 0x437780 in mbedtls_mpi_shift_r /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1030:5
guard: 0x5667f0 28f PC 0x43499e in mbedtls_mpi_copy /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:218
guard: 0x566808 295 PC 0x434ae5 in mbedtls_mpi_copy /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:237:32
guard: 0x566808 295 PC 0x434ae5 in mbedtls_mpi_copy /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:237:32
guard: 0x566800 293 PC 0x434a99 in mbedtls_mpi_copy /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:237:5
guard: 0x566814 298 PC 0x434b86 in mbedtls_mpi_copy /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:250:17
guard: 0x566b90 377 PC 0x437ebe in mbedtls_mpi_cmp_int /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1106
guard: 0x566b98 379 PC 0x437f13 in mbedtls_mpi_cmp_int /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1111:28
guard: 0x566b38 361 PC 0x437ace in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1071
guard: 0x566b44 364 PC 0x437b67 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1076:28
guard: 0x566b44 364 PC 0x437b67 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1076:28
guard: 0x566b40 363 PC 0x437b4a in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1078:13
guard: 0x566b50 367 PC 0x437bf2 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1080:28
guard: 0x566b48 365 PC 0x437ba2 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1080:5
guard: 0x566b54 368 PC 0x437c21 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1084:16
guard: 0x566b60 36b PC 0x437c89 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1087:26
guard: 0x566d90 3f7 PC 0x43a3ca in mbedtls_mpi_div_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1711:13
guard: 0x566798 279 PC 0x4344ba in mbedtls_mpi_free /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:100
guard: 0x5667a4 27c PC 0x43451f in mbedtls_mpi_free /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:106:30
guard: 0x5667a8 27d PC 0x43458e in mbedtls_mpi_zeroize /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:80
guard: 0x56be00 1813 PC 0x4916ae in mbedtls_platform_zeroize /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/platform_util.c:68
guard: 0x56be08 1815 PC 0x4916f9 in mbedtls_platform_zeroize /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/platform_util.c:72:9
guard: 0x566798 279 PC 0x4344ba in mbedtls_mpi_free /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:100
guard: 0x5667a4 27c PC 0x43451f in mbedtls_mpi_free /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:106:30
guard: 0x5667a8 27d PC 0x43458e in mbedtls_mpi_zeroize /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:80
guard: 0x56be00 1813 PC 0x4916ae in mbedtls_platform_zeroize /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/platform_util.c:68
guard: 0x56be08 1815 PC 0x4916f9 in mbedtls_platform_zeroize /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/platform_util.c:72:9
guard: 0x566798 279 PC 0x4344ba in mbedtls_mpi_free /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:100
guard: 0x5667a4 27c PC 0x43451f in mbedtls_mpi_free /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:106:30
guard: 0x5667a8 27d PC 0x43458e in mbedtls_mpi_zeroize /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:80
guard: 0x56be00 1813 PC 0x4916ae in mbedtls_platform_zeroize /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/platform_util.c:68
guard: 0x56be08 1815 PC 0x4916f9 in mbedtls_platform_zeroize /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/platform_util.c:72:9
guard: 0x566798 279 PC 0x4344ba in mbedtls_mpi_free /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:100
guard: 0x5667a4 27c PC 0x43451f in mbedtls_mpi_free /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:106:30
guard: 0x5667a8 27d PC 0x43458e in mbedtls_mpi_zeroize /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:80
guard: 0x56be00 1813 PC 0x4916ae in mbedtls_platform_zeroize /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/platform_util.c:68
guard: 0x56be08 1815 PC 0x4916f9 in mbedtls_platform_zeroize /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/platform_util.c:72:9
guard: 0x56be00 1813 PC 0x4916ae in mbedtls_platform_zeroize /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/platform_util.c:68
guard: 0x56be08 1815 PC 0x4916f9 in mbedtls_platform_zeroize /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/platform_util.c:72:9
guard: 0x566b90 377 PC 0x437ebe in mbedtls_mpi_cmp_int /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1106
guard: 0x566b98 379 PC 0x437f13 in mbedtls_mpi_cmp_int /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1111:28
guard: 0x566b38 361 PC 0x437ace in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1071
guard: 0x566b44 364 PC 0x437b67 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1076:28
guard: 0x566b44 364 PC 0x437b67 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1076:28
guard: 0x566b40 363 PC 0x437b4a in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1078:13
guard: 0x566b50 367 PC 0x437bf2 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1080:28
guard: 0x566b48 365 PC 0x437ba2 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1080:5
guard: 0x566b54 368 PC 0x437c21 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1084:16
guard: 0x566b60 36b PC 0x437c89 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1087:26
guard: 0x566b38 361 PC 0x437ace in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1071
guard: 0x566b44 364 PC 0x437b67 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1076:28
guard: 0x566b44 364 PC 0x437b67 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1076:28
guard: 0x566b40 363 PC 0x437b4a in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1078:13
guard: 0x566b4c 366 PC 0x437bd5 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1082:13
guard: 0x566b54 368 PC 0x437c21 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1084:16
guard: 0x566b6c 36e PC 0x437d0d in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1090:9
guard: 0x566b78 371 PC 0x437d76 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1091:9
guard: 0x566b84 374 PC 0x437e3a in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1096:50
guard: 0x566de4 40c PC 0x43a8b9 in mbedtls_mpi_mod_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1761:5
guard: 0x566e64 42c PC 0x43b0ea in mbedtls_mpi_exp_mod /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:2044:13
guard: 0x566b38 361 PC 0x437ace in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1071
guard: 0x566b40 363 PC 0x437b4a in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1078:13
guard: 0x566b4c 366 PC 0x437bd5 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1082:13
guard: 0x566b54 368 PC 0x437c21 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1084:16
guard: 0x566b6c 36e PC 0x437d0d in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1090:9
guard: 0x566b78 371 PC 0x437d76 in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1091:9
guard: 0x566b84 374 PC 0x437e3a in mbedtls_mpi_cmp_mpi /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:1096:50
guard: 0x5667f0 28f PC 0x43499e in mbedtls_mpi_copy /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:218
guard: 0x566800 293 PC 0x434a99 in mbedtls_mpi_copy /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:237:5
guard: 0x566814 298 PC 0x434b86 in mbedtls_mpi_copy /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c:250:17
guard: 0x566e80 433 PC 0x43b275 in mbedtls_mpi_exp_mod /home/theta-lin/ctchecker_persist/mbedtls3.2.1/library/bignum.c
